Tom Tiffany,Male,Caucasian/White,1957,null,null,2020,2021,Wisconsin
Trent Kelly,Male,Caucasian/White,1966,null,null,2015,2021,Mississippi
Trey Hollingsworth,Male,Caucasian/White,1983,null,null,2017,2021,Indiana
Troy Balderson,Male,Caucasian/White,1962,null,null,2018,2021,Ohio
Van Taylor,Male,Caucasian/White,1972,null,null,2019,2021,Texas
Vern Buchanan,Male,Caucasian/White,1951,null,null,2007,2021,Florida
Vicky Hartzler,Female,Caucasian/White,1960,null,null,2011,2021,Missouri
Virginia Foxx,Female,Caucasian/White,1943,null,null,2005,2021,North Carolina
Warren Davidson,Male,Caucasian/White,1970,null,null,2016,2021,Ohio
William Timmons,Male,Caucasian/White,1984,null,null,2019,2021,South Carolina
Zoe Lofgren,Female,Caucasian/White,1947,null,null,1995,2021,California
Adriano Espaillat,Male,Hispanic/Latino,1954,null,null,2017,2021,New York
Albio Sires,Male,Hispanic/Latino,1951,null,null,2006,2021,New Jersey
Alex Mooney,Male,Hispanic/Latino,1971,null,null,2015,2021,West Virginia
Alexandria Ocasio-Cortez,Male,Hispanic/Latino,1989,null,null,2019,2021,New York
Anthony Gonzalez,Male,Hispanic/Latino,1984,null,null,2019,2021,Ohio
Ben Ray Luján,Male,Hispanic/Latino,1972,null,null,2009,2021,New Mexico
Bill Flores,Male,Hispanic/Latino,1954,null,null,2011,2021,Texas
Brian Mast,Male,Hispanic/Latino,1980,null,null,2017,2021,Florida
Darren Soto,Male,Hispanic/Latino,1978,null,null,2017,2021,Florida
Debbie Mucarsel-Powell,Female,Hispanic/Latino,1971,null,null,2019,2021,Florida
Filemon Vela Jr.,Male,Hispanic/Latino,1963,null,null,2013,2021,Texas
Gil Cisneros,Male,Hispanic/Latino,1971,null,null,2019,2021,California
Henry Cuellar,Male,Hispanic/Latino,1955,null,null,2005,2021,Texas
Jaime Herrera Beutler,Female,Hispanic/Latino,1978,null,null,2011,2021,Washington
Jesús Chuy García,Male,Hispanic/Latino,1956,null,null,2019,2021,Illinois
Jimmy Gomez,Male,Hispanic/Latino,1974,null,null,2017,2021,California
Joaquin Castro,Male,Hispanic/Latino,1974,null,null,2013,2021,Texas
John Garamendi,Male,Hispanic/Latino,1945,null,null,2009,2021,California
José E. Serrano,Male,Hispanic/Latino,1943,null,null,1990,2021,New York
Juan Vargas,Male,Hispanic/Latino,1961,null,null,2013,2021,California
Linda Sánchez,Female,Hispanic/Latino,1969,null,null,2003,2021,California
Lou Correa,Male,Hispanic/Latino,1958,null,null,2017,2021,California
Lucille Roybal-Allard,Male,Hispanic/Latino,1941,null,null,1993,2021,California
Mario Díaz-Balart,Male,Hispanic/Latino,1961,null,null,2003,2021,Florida
Mike Garcia,Male,Hispanic/Latino,1976,null,null,2020,2021,California
Mike Levin,Male,Hispanic/Latino,1978,null,null,2019,2021,California
Nanette Barragán,Female,Hispanic/Latino,1976,null,null,2017,2021,California
Norma Torres,Female,Hispanic/Latino,1965,null,null,2015,2021,California
Nydia Velázquez,Female,Hispanic/Latino,1953,null,null,1993,2021,New York
Pete Aguilar,Male,Hispanic/Latino,1979,null,null,2015,2021,California
Raúl Grijalva,Male,Hispanic/Latino,1948,null,null,2003,2021,Arizona
Raul Ruiz,Male,Hispanic/Latino,1972,null,null,2013,2021,California
Ruben Gallego,Male,Hispanic/Latino,1979,null,null,2015,2021,Arizona
Salud Carbajal,Male,Hispanic/Latino,1964,null,null,2017,2021,California
Sylvia Garcia,Female,Hispanic/Latino,1950,null,null,2019,2021,Texas
Tony Cárdenas,Male,Hispanic/Latino,1963,null,null,2013,2021,California
Veronica Escobar,Female,Hispanic/Latino,1969,null,null,2019,2021,Texas
Vicente Gonzalez,Male,Hispanic/Latino,1967,null,null,2017,2021,Texas
Xochitl Torres Small,Female,Hispanic/Latino,1984,null,null,2019,2021,New Mexico
Deb Haaland,Female,Caucasian/White,1960,null,null,2019,2021,New Mexico
Markwayne Mullin,Male,Caucasian/White,1977,null,null,2013,2021,Oklahoma
Sharice Davids,Female,Caucasian/White,1980,null,null,2019,2021,Kansas
Tom Cole,Male,Caucasian/White,1949,null,null,2003,2021,Oklahoma
Aaron Schock,Male,Caucasian/White,1981,null,null,2009,2015,Illinois
Abner Mikva,Male,Caucasian/White,1926,null,null,1969,1973,Illinois
Abraham Kazen,Male,Caucasian/White,1919,null,null,1967,1985,Texas
Adam Benjamin Jr.,Male,Caucasian/White,1935,null,null,1977,1982,Indiana
Adam Putnam,Male,Caucasian/White,1974,null,null,2001,2011,Florida
Al McCandless,Male,Caucasian/White,1927,null,null,1983,1995,California
Al Quie,Male,Caucasian/White,1923,null,null,1958,1979,Minnesota
Al Swift,Male,Caucasian/White,1935,null,null,1979,1995,Washington
Al Ullman,Male,Caucasian/White,1914,null,null,1957,1981,Oregon
Alan Grayson,Male,Caucasian/White,1958,null,null,2009,2011,Florida
Alan Mollohan,Male,Caucasian/White,1943,null,null,1983,2011,West Virginia
Alan Nunnelee,Male,Caucasian/White,1958,null,null,2011,2015,Mississippi
Alan Steelman,Male,Caucasian/White,1942,null,null,1973,1977,Texas
Alan Wheat,Male,Black/African American,1951,null,null,1983,1995,Missouri
Albert Bustamante,Male,Hispanic/Latino,1935,null,null,1985,1993,Texas
Albert Gore  Jr.,Male,Caucasian/White,1948,null,null,1977,1985,Tennessee
Albert L. Smith  Jr.,Male,Caucasian/White,1931,null,null,1981,1983,Alabama
Albert W. Johnson,Male,Caucasian/White,1906,null,null,1963,1977,Pennsylvania
Albert Wynn,Male,Black/African American,1951,null,null,1993,2009,Maryland
Alex McMillan,Male,Caucasian/White,1932,null,null,1985,1995,North Carolina
Alexander Pirnie,Male,Caucasian/White,1903,null,null,1959,1973,New York
Allan Howe,Male,Caucasian/White,1927,null,null,1975,1977,Utah
Allard K. Lowenstein,Male,Caucasian/White,1929,null,null,1969,1971,New York
Allen Boyd,Male,Caucasian/White,1945,null,null,1997,2011,Florida
Allen E. Ertel,Male,Caucasian/White,1937,null,null,1977,1983,Pennsylvania
Allyson Schwartz,Female,Caucasian/White,1948,null,null,2005,2015,Pennsylvania
Alphonzo E. Bell Jr.,Male,Caucasian/White,1914,null,null,1961,1977,California
Alton Asa Lennon,Male,Caucasian/White,1906,null,null,1957,1973,North Carolina
Alton Waldon,Male,Black/African American,1936,null,null,1985,1987,New York
Alvin Baldus,Male,Caucasian/White,1926,null,null,1975,1981,Wisconsin
Alvin O Konski,Male,Caucasian/White,1904,null,null,1943,1973,Wisconsin
Amo Houghton,Male,Caucasian/White,1926,null,null,1987,2005,New York
Ancher Nelsen,Male,Caucasian/White,1904,null,null,1959,1974,Minnesota
Ander Crenshaw,Male,Caucasian/White,1944,null,null,2001,2017,Florida
Andrea Seastrand,Female,Caucasian/White,1941,null,null,1995,1997,California
Andrew J. Hinshaw,Male,Caucasian/White,1923,null,null,1973,1977,California
Andrew Jacobs Jr.,Male,Caucasian/White,1932,null,null,1965,1973,Indiana
Andrew Maguire,Male,Caucasian/White,1939,null,null,1975,1981,New Jersey
Andrew Young,Male,Black/African American,1932,null,null,1973,1979,Georgia
Andy Ireland,Male,Caucasian/White,1930,null,null,1977,1984,Florida
Andy Ireland,Male,Caucasian/White,1930,null,null,1984,1993,Florida
Angelo D. Roncallo,Male,Caucasian/White,1927,null,null,1973,1975,New York
Aníbal Acevedo Vilá,Male,Caucasian/White,1962,null,null,2001,2005,Puerto Rico
Ann Marie Buerkle,Female,Caucasian/White,1951,null,null,2011,2013,New York
Anne Northup,Female,Caucasian/White,1948,null,null,1997,2007,Kentucky
Anthony C. Beilenson,Male,Caucasian/White,1932,null,null,1977,1997,California
Antonio Colorado,Male,Caucasian/White,1939,null,null,1992,1993,Puerto Rico
Arlan Stangeland,Male,Caucasian/White,1930,null,null,1977,1991,Minnesota
Arlen Erdahl,Male,Caucasian/White,1931,null,null,1979,1983,Minnesota
Arnold Olsen,Male,Caucasian/White,1916,null,null,1961,1971,Montana
Arthur A. Link,Male,Caucasian/White,1914,null,null,1971,1973,North Dakota
Arthur Ravenel Jr.,Male,Caucasian/White,1927,null,null,1987,1995,South Carolina
Artur Davis,Male,Caucasian/White,1967,null,null,2003,2011,Alabama
Asa Hutchinson,Male,Caucasian/White,1950,null,null,1997,2001,Arkansas
Augustus F. Hawkins,Male,Black/African American,1907,null,null,1963,1991,California
Austin J. Murphy,Male,Caucasian/White,1927,null,null,1977,1995,Pennsylvania
B. F. Sisk,Male,Caucasian/White,1910,null,null,1955,1979,California
Baltasar Corrada del Río,Male,Caucasian/White,1935,null,null,1977,1985,Puerto Rico
Barbara B. Kennelly,Female,Caucasian/White,1936,null,null,1982,1999,Connecticut
Barbara Boxer,Female,Caucasian/White,1940,null,null,1983,1993,California
Barbara Comstock,Female,Caucasian/White,1959,null,null,2015,2019,Virginia
Barbara Cubin,Female,Caucasian/White,1946,null,null,1995,2009,Wyoming
Barbara Jordan,Female,Black/African American,1936,null,null,1973,1979,Texas
Barbara Mikulski,Female,Caucasian/White,1936,null,null,1977,1987,Maryland
Barbara Vucanovich,Female,Hispanic/Latino,1921,null,null,1983,1997,Nevada
Barbara-Rose Collins,Female,Black/African American,1939,null,null,1991,1997,Michigan
Barber Conable,Male,Caucasian/White,1922,null,null,1965,1985,New York
Barney Frank,Male,Caucasian/White,1940,null,null,1981,2013,Massachusetts
Baron Hill,Male,Caucasian/White,1953,null,null,1999,2005,Indiana
Barry Goldwater Jr.,Male,Caucasian/White,1938,null,null,1969,1983,California
Bart Gordon,Male,Caucasian/White,1949,null,null,1985,2011,Tennessee
Bart Stupak,Male,Caucasian/White,1952,null,null,1993,2011,Michigan
Beau Boulter,Male,Caucasian/White,1942,null,null,1985,1989,Texas
Bella Abzug,Female,Caucasian/White,1920,null,null,1971,1977,New York
Ben Cardin,Male,Caucasian/White,1943,null,null,1987,2007,Maryland
Ben Chandler,Male,Caucasian/White,1959,null,null,2004,2013,Kentucky
Ben Erdreich,Male,Caucasian/White,1938,null,null,1983,1993,Alabama
Ben L. Jones,Male,Caucasian/White,1941,null,null,1989,1993,Georgia
Ben Nighthorse Campbell,Male,Caucasian/White,1933,null,null,1987,1993,Colorado
Ben Quayle,Male,Caucasian/White,1976,null,null,2011,2013,Arizona
Ben Reifel,Male,Caucasian/White,1906,null,null,1961,1971,South Dakota
Benjamin A. Gilman,Male,Caucasian/White,1922,null,null,1973,2003,New York
Benjamin B. Blackburn,Male,Caucasian/White,1927,null,null,1967,1975,Georgia
Benjamin S. Rosenthal,Male,Caucasian/White,1923,null,null,1962,1983,New York
Bennett M. Stewart,Male,Black/African American,1912,null,null,1979,1981,Illinois
Berkley Bedell,Male,Caucasian/White,1921,null,null,1975,1987,Iowa
Bernard J. Dwyer,Male,Caucasian/White,1921,null,null,1981,1993,New Jersey
Bernie Sanders,Male,Caucasian/White,1941,null,null,1991,2007,Vermont
Bertram L. Podell,Male,Caucasian/White,1925,null,null,1968,1975,New York
Beryl Anthony Jr.,Male,Caucasian/White,1938,null,null,1979,1993,Arkansas
Beto O Rourke,Male,Caucasian/White,1972,null,null,2013,2019,Texas
Betsy Markey,Female,Caucasian/White,1956,null,null,2009,2011,Colorado
Betty Sutton,Female,Caucasian/White,1963,null,null,2007,2013,Ohio
Beverly Byron,Female,Caucasian/White,1932,null,null,1979,1993,Maryland
Bill Alexander,Male,Caucasian/White,1934,null,null,1969,1993,Arkansas
Bill Archer,Male,Caucasian/White,1928,null,null,1971,2001,Texas
Bill Barrett,Male,Caucasian/White,1929,null,null,1991,2001,Nebraska
Bill Boner,Male,Caucasian/White,1945,null,null,1979,1987,Tennessee
Bill Brock,Male,Caucasian/White,1930,null,null,1963,1971,Tennessee
Bill Cassidy,Male,Caucasian/White,1957,null,null,2009,2015,Louisiana
Bill Chappell,Male,Caucasian/White,1922,null,null,1969,1989,Florida
Bill Clay,Male,Black/African American,1931,null,null,1969,2001,Missouri
Bill Cobey,Male,Caucasian/White,1939,null,null,1985,1987,North Carolina
Bill D. Burlison,Male,Caucasian/White,1931,null,null,1969,1981,Missouri
Bill Dannemeyer,Male,Caucasian/White,1929,null,null,1979,1993,California
Bill Delahunt,Male,Caucasian/White,1941,null,null,1997,2011,Massachusetts
Bill Emerson,Male,Caucasian/White,1938,null,null,1981,1996,Missouri
Bill Frenzel,Male,Caucasian/White,1928,null,null,1971,1991,Minnesota
Bill Gradison,Male,Caucasian/White,1928,null,null,1975,1993,Ohio
Bill Gunter,Male,Caucasian/White,1934,null,null,1973,1975,Florida
Bill Harsha,Male,Caucasian/White,1921,null,null,1961,1981,Ohio
Bill Hefner,Male,Caucasian/White,1930,null,null,1975,1999,North Carolina
Bill Hendon,Male,Caucasian/White,1944,null,null,1981,1983,North Carolina
Bill Janklow,Male,Caucasian/White,1939,null,null,2003,2004,South Dakota
Bill Lipinski,Male,Caucasian/White,1937,null,null,1983,2005,Illinois
Bill Lowery,Male,Caucasian/White,1947,null,null,1981,1993,California
Bill Luther,Male,Caucasian/White,1945,null,null,1995,2003,Minnesota
Bill McCollum,Male,Caucasian/White,1944,null,null,1981,2001,Florida
Bill Nelson,Male,Caucasian/White,1942,null,null,1979,1991,Florida
Bill Orton,Male,Caucasian/White,1948,null,null,1991,1997,Utah
Bill Owens,Male,Caucasian/White,1949,null,null,2009,2015,New York
Bill Paxon,Male,Caucasian/White,1954,null,null,1989,1999,New York
Bill Richardson,Male,Hispanic/Latino,1947,null,null,1983,1997,New Mexico
Bill Sali,Male,Caucasian/White,1954,null,null,2007,2009,Idaho
Bill Sarpalius,Male,Caucasian/White,1948,null,null,1989,1995,Texas
Bill Schuette,Male,Caucasian/White,1953,null,null,1985,1991,Michigan
Bill Shuster,Male,Caucasian/White,1961,null,null,2001,2019,Pennsylvania
Bill Thomas,Male,Caucasian/White,1941,null,null,1979,2007,California
Billy Lee Evans,Male,Caucasian/White,1941,null,null,1977,1983,Georgia
Billy Tauzin,Male,Caucasian/White,1943,null,null,1980,1995,Louisiana
Billy Tauzin,Male,Caucasian/White,1943,null,null,1995,2005,Louisiana
Blake Farenthold,Male,Caucasian/White,1961,null,null,2011,2018,Texas
Blanche Lincoln,Female,Caucasian/White,1960,null,null,1993,1997,Arkansas
Bob Barr,Male,Caucasian/White,1948,null,null,1995,2003,Georgia
Bob Beauprez,Male,Caucasian/White,1948,null,null,2003,2007,Colorado
Bob Brady,Male,Caucasian/White,1945,null,null,1998,2019,Pennsylvania
Bob Carr,Male,Caucasian/White,1943,null,null,1975,1981,Michigan
Bob Clement,Male,Caucasian/White,1943,null,null,1988,2003,Tennessee
Bob Dornan,Male,Caucasian/White,1933,null,null,1977,1983,California
Bob Eckhardt,Male,Caucasian/White,1913,null,null,1967,1981,Texas
Bob Etheridge,Male,Caucasian/White,1941,null,null,1997,2011,North Carolina
Bob Filner,Male,Caucasian/White,1942,null,null,1993,2012,California
Bob Franks,Male,Caucasian/White,1951,null,null,1993,2001,New Jersey
Bob Goodlatte,Male,Caucasian/White,1952,null,null,1993,2019,Virginia
Bob Inglis,Male,Caucasian/White,1959,null,null,1993,1999,South Carolina
Bob Kasten,Male,Caucasian/White,1942,null,null,1975,1979,Wisconsin
Bob Krueger,Male,Caucasian/White,1935,null,null,1975,1979,Texas
Bob Livingston,Male,Caucasian/White,1943,null,null,1977,1999,Louisiana
Bob Mathias,Male,Caucasian/White,1930,null,null,1967,1975,California
Judy Chu,Female,Asian/Pacific Islander,1953,null,null,2009,2021,California
Bob McEwen,Male,Caucasian/White,1950,null,null,1981,1993,Ohio
Bob Menendez,Male,Hispanic/Latino,1954,null,null,1993,2006,New Jersey
Bob Michel,Male,Caucasian/White,1923,null,null,1957,1995,Illinois
Bob Ney,Male,Caucasian/White,1954,null,null,1995,2006,Ohio
Bob Price,Male,Caucasian/White,1927,null,null,1967,1975,Texas
Bob R. Riley,Male,Caucasian/White,1944,null,null,1997,2003,Alabama
Bob Schaffer,Male,Caucasian/White,1962,null,null,1997,2003,Colorado
Bob Shamansky,Male,Caucasian/White,1927,null,null,1981,1983,Ohio
Bob Smith,Male,Caucasian/White,1941,null,null,1985,1990,New Hampshire
Bob Stump,Male,Caucasian/White,1927,null,null,1977,1981,Arizona
Bob Stump,Male,Caucasian/White,1927,null,null,1981,2003,Arizona
Bob Turner,Male,Caucasian/White,1941,null,null,2011,2013,New York
Bobbi Fiedler,Female,Caucasian/White,1937,null,null,1981,1987,California
Bobby Bright,Male,Caucasian/White,1952,null,null,2009,2011,Alabama
Mark Takai,Male,Asian/Pacific Islander,1967,null,null,2015,2016,Hawaii
Bobby Schilling,Male,Caucasian/White,1964,null,null,2011,2013,Illinois
Brad Ashford,Male,Caucasian/White,1949,null,null,2015,2017,Nebraska
Brad Carson,Male,Caucasian/White,1967,null,null,2001,2005,Oklahoma
Brad Ellsworth,Male,Caucasian/White,1958,null,null,2007,2011,Indiana
Brad Miller,Male,Caucasian/White,1953,null,null,2003,2013,North Carolina
Brenda Jones,Female,Black/African American,1959,null,null,2018,2019,Michigan
Brian Baird,Male,Caucasian/White,1956,null,null,1999,2011,Washington
Brian Bilbray,Male,Caucasian/White,1951,null,null,1995,2001,California
Brian D. Kerns,Male,Caucasian/White,1957,null,null,2001,2003,Indiana
Brian J. Donnelly,Male,Caucasian/White,1946,null,null,1979,1993,Massachusetts
Brock Adams,Male,Caucasian/White,1927,null,null,1965,1977,Washington
Bruce Braley,Male,Caucasian/White,1957,null,null,2007,2015,Iowa
Bruce F. Caputo,Male,Caucasian/White,1943,null,null,1977,1979,New York
Bruce Morrison,Male,Caucasian/White,1944,null,null,1983,1991,Connecticut
Bruce Poliquin,Male,Caucasian/White,1953,null,null,2015,2019,Maine
Buck McKeon,Male,Caucasian/White,1938,null,null,1993,2015,California
Bud Shuster,Male,Caucasian/White,1932,null,null,1973,2001,Pennsylvania
Buddy MacKay,Male,Caucasian/White,1933,null,null,1983,1989,Florida
Buddy Roemer,Male,Caucasian/White,1943,null,null,1981,1988,Louisiana
Burt L. Talcott,Male,Caucasian/White,1920,null,null,1963,1977,California
Butch Otter,Male,Caucasian/White,1942,null,null,2001,2007,Idaho
Butler Derrick,Male,Caucasian/White,1936,null,null,1975,1995,South Carolina
Buz Lukens,Male,Caucasian/White,1931,null,null,1967,1971,Ohio
Byron Dorgan,Male,Caucasian/White,1942,null,null,1981,1992,North Dakota
Byron G. Rogers,Male,Caucasian/White,1900,null,null,1951,1971,Colorado
Cal Dooley,Male,Caucasian/White,1954,null,null,1991,2005,California
Candice Miller,Female,Caucasian/White,1954,null,null,2003,2017,Michigan
Cardiss Collins,Female,Black/African American,1931,null,null,1973,1997,Illinois
Carl Albert,Male,Caucasian/White,1908,null,null,1947,1977,Oklahoma
Carl C. Perkins,Male,Caucasian/White,1954,null,null,1984,1993,Kentucky
Carl D. Perkins,Male,Caucasian/White,1912,null,null,1949,1984,Kentucky
Carl Pursell,Male,Caucasian/White,1932,null,null,1977,1993,Michigan
Carleton J. King,Male,Caucasian/White,1904,null,null,1961,1974,New York
Carlos Curbelo,Male,Hispanic/Latino,1980,null,null,2015,2019,Florida
Carlos Moorhead,Male,Caucasian/White,1922,null,null,1973,1997,California
Carlos Romero Barceló,Male,Caucasian/White,1932,null,null,1993,2001,Puerto Rico
Carol Shea-Porter,Female,Caucasian/White,1952,null,null,2007,2011,New Hampshire
Carol Shea-Porter,Female,Caucasian/White,1952,null,null,2013,2015,New Hampshire
Carol Shea-Porter,Female,Caucasian/White,1952,null,null,2017,2019,New Hampshire
Carolyn Cheeks Kilpatrick,Female,Black/African American,1945,null,null,1997,2011,Michigan
Carolyn McCarthy,Female,Caucasian/White,1944,null,null,1997,2015,New York
Carrie P. Meek,Female,Black/African American,1926,null,null,1993,2003,Florida
Carroll A. Campbell Jr.,Female,Caucasian/White,1940,null,null,1979,1987,South Carolina
Carroll Hubbard,Female,Caucasian/White,1937,null,null,1975,1993,Kentucky
Cass Ballenger,Male,Caucasian/White,1926,null,null,1986,2005,North Carolina
Catherine Dean May,Female,Caucasian/White,1914,null,null,1959,1971,Washington
Catherine S. Long,Female,Caucasian/White,1924,null,null,1985,1987,Louisiana
Cecil Heftel,Male,Caucasian/White,1924,null,null,1977,1986,Hawaii
Chaka Fattah,Male,Black/African American,1956,null,null,1995,2016,Pennsylvania
Charles A. Mosher,Male,Caucasian/White,1906,null,null,1961,1977,Ohio
Charles Bass,Male,Caucasian/White,1952,null,null,1995,2007,New Hampshire
Charles Boustany,Male,Caucasian/White,1956,null,null,2005,2017,Louisiana
Charles Diggs,Male,Black/African American,1922,null,null,1955,1980,Michigan
Mark Takano,Male,Asian/Pacific Islander,1960,null,null,2013,2021,California
Charles Douglas III,Male,Caucasian/White,1942,null,null,1989,1991,New Hampshire
Charles E. Chamberlain,Male,Caucasian/White,1917,null,null,1957,1974,Michigan
Charles Edward Bennett,Male,Caucasian/White,1910,null,null,1949,1993,Florida
Charles F. Dougherty,Male,Caucasian/White,1937,null,null,1979,1983,Pennsylvania
Charles F. Hatcher,Male,Caucasian/White,1939,null,null,1981,1993,Georgia
Charles H. Griffin,Male,Caucasian/White,1926,null,null,1968,1973,Mississippi
Charles H. Taylor,Male,Caucasian/White,1941,null,null,1991,2007,North Carolina
Charles Hayes,Male,Black/African American,1918,null,null,1983,1993,Illinois
Charles J. Carney,Male,Caucasian/White,1913,null,null,1970,1979,Ohio
Charles M. Teague,Male,Caucasian/White,1909,null,null,1955,1974,California
Charles R. Jonas,Male,Caucasian/White,1904,null,null,1953,1973,North Carolina
Charles Rangel,Male,Hispanic/Latino,1930,null,null,1971,2017,New York
Charles S. Gubser,Male,Caucasian/White,1916,null,null,1953,1974,California
Charles Schumer,Male,Caucasian/White,1950,null,null,1981,1999,New York
Charles Stenholm,Male,Caucasian/White,1938,null,null,1979,2005,Texas
Charles T. Canady,Male,Caucasian/White,1954,null,null,1993,2001,Florida
Charles Thone,Male,Caucasian/White,1924,null,null,1971,1979,Nebraska
Charles W. Sandman  Jr.,Male,Caucasian/White,1921,null,null,1967,1975,New Jersey
Charlie Dent,Male,Caucasian/White,1960,null,null,2005,2018,Pennsylvania
Charlie Gonzalez,Male,Hispanic/Latino,1945,null,null,1999,2013,Texas
Charlie Luken,Male,Caucasian/White,1951,null,null,1991,1993,Ohio
Charlie Melancon,Male,Caucasian/White,1947,null,null,2005,2011,Louisiana
Charlie Norwood,Male,Caucasian/White,1941,null,null,1995,2007,Georgia
Charlie Rose,Male,Caucasian/White,1939,null,null,1973,1997,North Carolina
Charlotte Thompson Reid,Female,Caucasian/White,1913,null,null,1963,1971,Illinois
Chester E. Holifield,Male,Caucasian/White,1903,null,null,1943,1974,California
Chester G. Atkins,Male,Caucasian/White,1948,null,null,1985,1993,Massachusetts
Chester L. Mize,Male,Caucasian/White,1917,null,null,1965,1971,Kansas
Chet Edwards,Male,Caucasian/White,1951,null,null,1991,2011,Texas
Chip Cravaack,Male,Caucasian/White,1959,null,null,2011,2013,Minnesota
Chip Pashayan,Male,Caucasian/White,1941,null,null,1979,1991,California
Chip Pickering,Male,Caucasian/White,1963,null,null,1997,2009,Mississippi
Chris Bell,Male,Caucasian/White,1959,null,null,2003,2005,Texas
Chris Cannon,Male,Caucasian/White,1950,null,null,1997,2009,Utah
Chris Carney,Male,Caucasian/White,1959,null,null,2007,2011,Pennsylvania
Chris Chocola,Male,Caucasian/White,1962,null,null,2003,2007,Indiana
Chris Collins,Male,Caucasian/White,1950,null,null,2013,2019,New York
Chris Gibson,Male,Caucasian/White,1964,null,null,2011,2017,New York
Chris John,Male,Caucasian/White,1960,null,null,1997,2005,Louisiana
Chris Murphy,Male,Caucasian/White,1973,null,null,2007,2013,Connecticut
Chris Shays,Male,Caucasian/White,1945,null,null,1987,2009,Connecticut
Christopher Cox,Male,Caucasian/White,1952,null,null,1989,2005,California
Christopher Dodd,Male,Caucasian/White,1944,null,null,1975,1981,Connecticut
Christopher Lee,Male,Caucasian/White,1964,null,null,2009,2011,New York
Chuck Grassley,Male,Caucasian/White,1933,null,null,1975,1981,Iowa
Ciro Rodriguez,Male,Hispanic/Latino,1946,null,null,1997,2005,Texas
Clair W. Burgener,Female,Caucasian/White,1921,null,null,1973,1983,California
Clarence E. Miller,Male,Caucasian/White,1917,null,null,1967,1993,Ohio
Clarence J. Brown Jr.,Male,Caucasian/White,1927,null,null,1965,1983,Ohio
Clarence Long,Male,Caucasian/White,1908,null,null,1963,1985,Maryland
Clark MacGregor,Male,Caucasian/White,1922,null,null,1961,1971,Minnesota
Claude Harris Jr.,Male,Caucasian/White,1940,null,null,1987,1993,Alabama
Claude Leach,Male,Caucasian/White,1934,null,null,1979,1981,Louisiana
Claude Pepper,Male,Caucasian/White,1900,null,null,1963,1989,Florida
Claudia Tenney,Female,Caucasian/White,1961,null,null,2017,2019,New York
Claudine Schneider,Female,Caucasian/White,1947,null,null,1981,1991,Rhode Island
Clem McSpadden,Male,Caucasian/White,1925,null,null,1973,1975,Oklahoma
Cleo Fields,Male,Black/African American,1962,null,null,1993,1997,Louisiana
Cleve Benedict,Male,Caucasian/White,1935,null,null,1981,1983,West Virginia
Cliff Stearns,Male,Caucasian/White,1941,null,null,1989,2013,Florida
Cliffard D. Carlson,Male,Caucasian/White,1915,null,null,1972,1973,Illinois
Clifford Allen,Male,Caucasian/White,1912,null,null,1975,1978,Tennessee
Clint Roberts,Male,Caucasian/White,1935,null,null,1981,1983,South Dakota
Clyde C. Holloway,Male,Caucasian/White,1943,null,null,1987,1993,Louisiana
Mazie Hirono,Female,Asian/Pacific Islander,1947,null,null,2007,2013,Hawaii
Connie Mack III,Male,Caucasian/White,1940,null,null,1983,1989,Florida
Connie Mack IV,Male,Caucasian/White,1967,null,null,2005,2013,Florida
Connie Morella,Female,Caucasian/White,1931,null,null,1987,2003,Maryland
Cornelius Edward Gallagher,Male,Caucasian/White,1921,null,null,1959,1973,New Jersey
Corrine Brown,Female,Black/African American,1946,null,null,1993,2017,Florida
Cory Gardner,Male,Caucasian/White,1974,null,null,2011,2015,Colorado
Craig Hosmer,Male,Caucasian/White,1915,null,null,1953,1974,California
Craig L. Thomas,Male,Caucasian/White,1933,null,null,1989,1995,Wyoming
Craig T. James,Male,Caucasian/White,1941,null,null,1989,1993,Florida
Craig Washington,Male,Black/African American,1941,null,null,1989,1995,Texas
Cresent Hardy,Male,Caucasian/White,1957,null,null,2015,2017,Nevada
Curt Clawson,Male,Caucasian/White,1959,null,null,2014,2017,Florida
Cynthia McKinney,Female,Black/African American,1955,null,null,1993,2003,Georgia
D. French Slaughter Jr.,Male,Caucasian/White,1925,null,null,1985,1991,Virginia
Dale Kildee,Male,Caucasian/White,1929,null,null,1977,2013,Michigan
Dale Milford,Male,Caucasian/White,1926,null,null,1973,1979,Texas
Dan Benishek,Male,Caucasian/White,1952,null,null,2011,2017,Michigan
Dan Boren,Male,Caucasian/White,1973,null,null,2005,2013,Oklahoma
Dan Burton,Male,Caucasian/White,1938,null,null,1983,2013,Indiana
Dan Coats,Male,Caucasian/White,1943,null,null,1981,1989,Indiana
Dan Crane,Male,Caucasian/White,1936,null,null,1979,1985,Illinois
Dan Daniel,Male,Caucasian/White,1914,null,null,1969,1988,Virginia
Dan Donovan,Male,Caucasian/White,1956,null,null,2015,2019,New York
Dan Glickman,Male,Caucasian/White,1944,null,null,1977,1995,Kansas
Dan Kuykendall,Male,Caucasian/White,1924,null,null,1967,1975,Tennessee
Dan Lungren,Male,Caucasian/White,1946,null,null,1979,1989,California
Dan Maffei,Male,Caucasian/White,1968,null,null,2009,2011,New York
Dan Marriott,Male,Caucasian/White,1939,null,null,1977,1985,Utah
Dan Miller,Male,Caucasian/White,1942,null,null,1993,2003,Florida
Dan Quayle,Male,Caucasian/White,1947,null,null,1977,1981,Indiana
